AIRLINE,AIRLINE_P,DEST_AIRPORT,DEST_AIRPORT_P,Delays,YEAR,MONTH,Flight_Status
NK,8,LAX,58,329.0,2017,1,Delayed
EV,5,VPS,116,109.0,2017,1,Delayed
EV,5,JAN,54,46.0,2017,1,Delayed
OO,10,ORD,83,345.0,2017,1,Delayed
OO,10,ORD,83,244.0,2017,1,Delayed
OO,10,ORD,83,381.0,2017,1,Delayed
OO,10,DTW,34,267.0,2017,1,Delayed
OO,10,ORF,84,304.0,2017,1,Delayed
OO,10,PSP,91,189.0,2017,1,Delayed
EV,5,RIC,94,43.0,2017,1,Delayed
EV,5,CRP,25,47.0,2017,1,Delayed
EV,5,BHM,9,17.0,2017,1,Normal
UA,11,ORD,83,18.0,2017,1,Normal
UA,11,DFW,31,36.0,2017,1,Delayed
UA,11,DEN,30,69.0,2017,1,Delayed
UA,11,ORD,83,265.0,2017,1,Delayed
UA,11,ORD,83,130.0,2017,1,Delayed
UA,11,SLC,107,24.0,2017,1,Normal
UA,11,SFO,102,236.0,2017,1,Delayed
UA,11,DEN,30,50.0,2017,1,Delayed
UA,11,SFO,102,286.0,2017,1,Delayed
UA,11,LAX,58,18.0,2017,1,Normal
UA,11,ORD,83,128.0,2017,1,Delayed
UA,11,SFO,102,283.0,2017,1,Delayed
UA,11,PDX,86,30.0,2017,1,Normal
UA,11,ORD,83,30.0,2017,1,Normal
UA,11,SFO,102,151.0,2017,1,Delayed
AA,1,PHX,88,80.0,2017,1,Delayed
AA,1,DFW,31,270.0,2017,1,Delayed
EV,5,CLE,20,111.0,2017,1,Delayed
EV,5,LCH,60,145.0,2017,1,Delayed
UA,11,ORD,83,45.0,2017,1,Delayed
UA,11,FLL,39,15.0,2017,1,Normal
UA,11,TUL,113,117.0,2017,1,Delayed
UA,11,IAD,50,64.0,2017,1,Delayed
UA,11,SFO,102,93.0,2017,1,Delayed
UA,11,SFO,102,22.0,2017,1,Normal
UA,11,ORD,83,450.0,2017,1,Delayed
UA,11,MSY,76,44.0,2017,1,Delayed
UA,11,EWR,38,188.0,2017,1,Delayed
UA,11,SNA,109,39.0,2017,1,Delayed
UA,11,LAX,58,29.0,2017,1,Normal
UA,11,SJU,106,48.0,2017,1,Delayed
UA,11,ORD,83,33.0,2017,1,Normal
UA,11,PDX,86,87.0,2017,1,Delayed
UA,11,ORD,83,18.0,2017,1,Normal
OO,10,GRR,42,317.0,2017,1,Delayed
OO,10,BNA,10,55.0,2017,1,Delayed
AA,1,DFW,31,22.0,2017,1,Normal
EV,5,MTJ,77,42.0,2017,1,Normal
EV,5,CLL,21,35.0,2017,1,Normal
OO,10,DTW,34,50.0,2017,1,Delayed
OO,10,TUS,114,40.0,2017,1,Normal
OO,10,COS,24,386.0,2017,1,Delayed
OO,10,ORF,84,18.0,2017,1,Normal
OO,10,PSP,91,499.0,2017,1,Delayed
OO,10,COS,24,134.0,2017,1,Delayed
EV,5,RIC,94,64.0,2017,1,Delayed
EV,5,MOB,74,60.0,2017,1,Delayed
NK,8,MCO,68,476.0,2017,1,Delayed
NK,8,DTW,34,233.0,2017,1,Delayed
EV,5,ELP,37,45.0,2017,1,Delayed
NK,8,LAX,58,83.0,2017,1,Delayed
EV,5,LIT,64,142.0,2017,1,Delayed
EV,5,VPS,116,62.0,2017,1,Delayed
NK,8,MSY,76,109.0,2017,1,Delayed
NK,8,FLL,39,229.0,2017,1,Delayed
AA,1,MIA,71,24.0,2017,1,Normal
EV,5,LFT,62,115.0,2017,1,Delayed
EV,5,AMA,3,161.0,2017,1,Delayed
EV,5,HSV,49,91.0,2017,1,Delayed
EV,5,LIT,64,174.0,2017,1,Delayed
EV,5,LBB,59,101.0,2017,1,Delayed
EV,5,GSP,43,67.0,2017,1,Delayed
EV,5,BTR,14,103.0,2017,1,Delayed
EV,5,JAN,54,40.0,2017,1,Delayed
EV,5,MOB,74,116.0,2017,1,Delayed
EV,5,AEX,1,38.0,2017,1,Delayed
EV,5,JAN,54,55.0,2017,1,Delayed
EV,5,CHS,19,66.0,2017,1,Delayed
EV,5,GRK,41,337.0,2017,1,Delayed
EV,5,CRW,26,139.0,2017,1,Delayed
EV,5,SDF,100,51.0,2017,1,Delayed
EV,5,IND,52,176.0,2017,1,Delayed
EV,5,ECP,35,45.0,2017,1,Delayed
EV,5,LBB,59,59.0,2017,1,Delayed
UA,11,MCO,68,40.0,2017,1,Delayed
UA,11,SEA,101,273.0,2017,1,Delayed
UA,11,SAT,98,37.0,2017,1,Normal
UA,11,DEN,30,434.0,2017,1,Delayed
UA,11,LAX,58,97.0,2017,1,Delayed
UA,11,EWR,38,34.0,2017,1,Normal
UA,11,SFO,102,18.0,2017,1,Normal
UA,11,MIA,71,205.0,2017,1,Delayed
UA,11,ORD,83,364.0,2017,1,Delayed
UA,11,DCA,29,329.0,2017,1,Delayed
UA,11,LAX,58,185.0,2017,1,Delayed
UA,11,MEM,69,147.0,2017,1,Delayed
UA,11,FLL,39,90.0,2017,1,Delayed
UA,11,ORD,83,18.0,2017,1,Normal
UA,11,LAX,58,76.0,2017,1,Delayed
UA,11,PDX,86,92.0,2017,1,Delayed
UA,11,BOS,12,156.0,2017,1,Delayed
UA,11,DCA,29,222.0,2017,1,Delayed
UA,11,LAX,58,128.0,2017,1,Delayed
UA,11,DEN,30,63.0,2017,1,Delayed
UA,11,FLL,39,66.0,2017,1,Delayed
EV,5,TYS,115,39.0,2017,1,Normal
OO,10,ORD,83,170.0,2017,1,Delayed
OO,10,ORD,83,82.0,2017,1,Delayed
OO,10,ORD,83,16.0,2017,1,Normal
OO,10,ORF,84,116.0,2017,1,Delayed
EV,5,GRK,41,96.0,2017,1,Delayed
EV,5,LBB,59,54.0,2017,1,Delayed
UA,11,LAX,58,101.0,2017,1,Delayed
UA,11,EWR,38,49.0,2017,1,Delayed
UA,11,EWR,38,33.0,2017,1,Normal
UA,11,DFW,31,144.0,2017,1,Delayed
UA,11,EGE,36,147.0,2017,1,Delayed
UA,11,BOS,12,31.0,2017,1,Normal
UA,11,FLL,39,70.0,2017,1,Delayed
UA,11,MIA,71,108.0,2017,1,Delayed
UA,11,PHX,88,70.0,2017,1,Delayed
UA,11,DCA,29,114.0,2017,1,Delayed
EV,5,BRO,13,70.0,2017,1,Delayed
UA,11,FLL,39,126.0,2017,1,Delayed
UA,11,MCO,68,72.0,2017,1,Delayed
UA,11,HNL,46,106.0,2017,1,Delayed
UA,11,MCO,68,142.0,2017,1,Delayed
UA,11,SAT,98,339.0,2017,1,Delayed
OO,10,ORF,84,31.0,2017,1,Normal
OO,10,OKC,80,47.0,2017,1,Delayed
AA,1,DFW,31,76.0,2017,1,Delayed
AA,1,MIA,71,16.0,2017,1,Normal
AA,1,DFW,31,2726.0,2017,1,Delayed
DL,4,MSP,75,266.0,2017,1,Delayed
EV,5,GPT,40,60.0,2017,1,Delayed
EV,5,MAF,66,185.0,2017,1,Delayed
EV,5,XNA,117,65.0,2017,1,Delayed
EV,5,JAN,54,58.0,2017,1,Delayed
EV,5,CHS,19,21.0,2017,1,Normal
EV,5,TYS,115,22.0,2017,1,Normal
EV,5,CMH,23,99.0,2017,1,Delayed
F9,6,LAS,57,84.0,2017,1,Delayed
F9,6,DEN,30,52.0,2017,1,Delayed
AS,2,SEA,101,44.0,2017,1,Normal
EV,5,SAV,99,267.0,2017,1,Delayed
NK,8,MSY,76,92.0,2017,1,Delayed
NK,8,DTW,34,62.0,2017,1,Delayed
EV,5,MOB,74,137.0,2017,1,Delayed
EV,5,TUL,113,28.0,2017,1,Normal
EV,5,ELP,37,113.0,2017,1,Delayed
EV,5,TUL,113,95.0,2017,1,Delayed
EV,5,MFE,70,54.0,2017,1,Delayed
EV,5,STL,110,69.0,2017,1,Delayed
NK,8,TPA,112,176.0,2017,1,Delayed
NK,8,ATL,6,97.0,2017,1,Delayed
AA,1,DFW,31,29.0,2017,1,Normal
UA,11,MSY,76,191.0,2017,1,Delayed
EV,5,GRK,41,25.0,2017,1,Normal
EV,5,MAF,66,135.0,2017,1,Delayed
EV,5,STL,110,85.0,2017,1,Delayed
EV,5,IND,52,88.0,2017,1,Delayed
EV,5,LBB,59,217.0,2017,1,Delayed
UA,11,LAX,58,71.0,2017,1,Delayed
UA,11,RSW,96,259.0,2017,1,Delayed
OO,10,AUS,7,77.0,2017,1,Delayed
OO,10,DSM,33,99.0,2017,1,Delayed
AA,1,DFW,31,66.0,2017,1,Delayed
EV,5,GRK,41,20.0,2017,1,Normal
EV,5,ICT,51,63.0,2017,1,Delayed
EV,5,LIT,64,71.0,2017,1,Delayed
OO,10,ORD,83,56.0,2017,1,Delayed
OO,10,TUS,114,22.0,2017,1,Normal
OO,10,PSP,91,27.0,2017,1,Normal
OO,10,ABQ,0,114.0,2017,1,Delayed
AA,1,PHX,88,18.0,2017,1,Normal
AA,1,DFW,31,50.0,2017,1,Delayed
AA,1,DFW,31,18.0,2017,1,Normal
AA,1,CLT,22,70.0,2017,1,Delayed
UA,11,PHX,88,60.0,2017,1,Delayed
UA,11,MCO,68,75.0,2017,1,Delayed
UA,11,MCO,68,91.0,2017,1,Delayed
UA,11,MCO,68,223.0,2017,1,Delayed
UA,11,MSY,76,119.0,2017,1,Delayed
UA,11,SAN,97,78.0,2017,1,Delayed
UA,11,SAT,98,122.0,2017,1,Delayed
UA,11,SNA,109,41.0,2017,1,Delayed
UA,11,MSY,76,98.0,2017,1,Delayed
UA,11,SAN,97,24.0,2017,1,Normal
UA,11,EWR,38,287.0,2017,1,Delayed
UA,11,SNA,109,45.0,2017,1,Delayed
UA,11,DFW,31,758.0,2017,1,Delayed
UA,11,LGA,63,79.0,2017,1,Delayed
UA,11,AUS,7,338.0,2017,1,Delayed
UA,11,BWI,15,376.0,2017,1,Delayed
UA,11,LAS,57,28.0,2017,1,Normal
UA,11,LAX,58,116.0,2017,1,Delayed
UA,11,SFO,102,24.0,2017,1,Normal
UA,11,SFO,102,34.0,2017,1,Normal
UA,11,EWR,38,82.0,2017,1,Delayed
AA,1,MIA,71,328.0,2017,1,Delayed
EV,5,TUL,113,48.0,2017,1,Delayed
EV,5,AUS,7,17.0,2017,1,Normal
EV,5,CLL,21,22.0,2017,1,Normal
EV,5,LBB,59,92.0,2017,1,Delayed
EV,5,JAN,54,76.0,2017,1,Delayed
EV,5,MFE,70,44.0,2017,1,Normal
EV,5,MOB,74,145.0,2017,1,Delayed
EV,5,HOB,47,20.0,2017,1,Normal
AA,1,DFW,31,629.0,2017,1,Delayed
EV,5,LIT,64,232.0,2017,1,Delayed
EV,5,XNA,117,44.0,2017,1,Delayed
NK,8,SAN,97,18.0,2017,1,Normal
EV,5,GPT,40,87.0,2017,1,Delayed
EV,5,AEX,1,63.0,2017,1,Delayed
EV,5,AMA,3,210.0,2017,1,Delayed
EV,5,XNA,117,60.0,2017,1,Delayed
EV,5,HSV,49,97.0,2017,1,Delayed
EV,5,LFT,62,97.0,2017,1,Delayed
EV,5,MLU,73,1393.0,2017,1,Delayed
EV,5,ELP,37,37.0,2017,1,Normal
EV,5,TYS,115,58.0,2017,1,Delayed
EV,5,PNS,90,36.0,2017,1,Delayed
EV,5,LBB,59,32.0,2017,1,Normal
EV,5,AMA,3,124.0,2017,1,Delayed
NK,8,LAS,57,104.0,2017,1,Delayed
NK,8,LAX,58,20.0,2017,1,Normal
AA,1,CLT,22,34.0,2017,1,Normal
DL,4,ATL,6,641.0,2017,1,Delayed
EV,5,CMH,23,65.0,2017,1,Delayed
EV,5,LIT,64,22.0,2017,1,Normal
NK,8,DEN,30,140.0,2017,1,Delayed
EV,5,GPT,40,74.0,2017,1,Delayed
EV,5,MLU,73,33.0,2017,1,Normal
EV,5,OMA,81,119.0,2017,1,Delayed
EV,5,JAN,54,149.0,2017,1,Delayed
NK,8,ORD,83,173.0,2017,1,Delayed
NK,8,TPA,112,91.0,2017,1,Delayed
NK,8,ATL,6,49.0,2017,1,Delayed
AA,1,DFW,31,49.0,2017,1,Delayed
UA,11,MCO,68,120.0,2017,1,Delayed
UA,11,IAD,50,43.0,2017,1,Delayed
UA,11,DEN,30,63.0,2017,1,Delayed
UA,11,ORD,83,118.0,2017,1,Delayed
UA,11,JAX,55,198.0,2017,1,Delayed
UA,11,TPA,112,53.0,2017,1,Delayed
UA,11,EWR,38,120.0,2017,1,Delayed
UA,11,ORD,83,57.0,2017,1,Delayed
UA,11,DFW,31,49.0,2017,1,Delayed
UA,11,EGE,36,16.0,2017,1,Normal
UA,11,ORD,83,129.0,2017,1,Delayed
UA,11,AUS,7,50.0,2017,1,Delayed
UA,11,BWI,15,146.0,2017,1,Delayed
UA,11,MCI,67,136.0,2017,1,Delayed
UA,11,LAS,57,62.0,2017,1,Delayed
UA,11,ORD,83,35.0,2017,1,Normal
UA,11,LGA,63,25.0,2017,1,Normal
EV,5,JAN,54,18.0,2017,1,Normal
EV,5,XNA,117,18.0,2017,1,Normal
EV,5,CLE,20,102.0,2017,1,Delayed
EV,5,ELP,37,92.0,2017,1,Delayed
EV,5,CAE,17,92.0,2017,1,Delayed
F9,6,DEN,30,61.0,2017,1,Delayed
F9,6,DEN,30,674.0,2017,1,Delayed
AA,1,PHX,88,292.0,2017,1,Delayed
AA,1,DFW,31,20.0,2017,1,Normal
AA,1,DFW,31,107.0,2017,1,Delayed
EV,5,LBB,59,55.0,2017,1,Delayed
EV,5,ELP,37,72.0,2017,1,Delayed
OO,10,COS,24,166.0,2017,1,Delayed
OO,10,ASE,5,73.0,2017,1,Delayed
AA,1,CLT,22,25.0,2017,1,Normal
EV,5,PNS,90,42.0,2017,1,Delayed
EV,5,LCH,60,44.0,2017,1,Normal
EV,5,ECP,35,46.0,2017,1,Delayed
EV,5,LBB,59,87.0,2017,1,Delayed
DL,4,ATL,6,40.0,2017,1,Delayed
AA,1,PHX,88,115.0,2017,1,Delayed
OO,10,SLC,107,291.0,2017,1,Delayed
OO,10,DTW,34,29.0,2017,1,Normal
OO,10,DTW,34,56.0,2017,1,Delayed
OO,10,DTW,34,449.0,2017,1,Delayed
OO,10,ORF,84,24.0,2017,1,Normal
OO,10,OKC,80,38.0,2017,1,Delayed
AA,1,DFW,31,53.0,2017,1,Delayed
UA,11,IAD,50,27.0,2017,1,Normal
UA,11,SAT,98,36.0,2017,1,Normal
UA,11,IAD,50,28.0,2017,1,Normal
UA,11,EWR,38,438.0,2017,1,Delayed
UA,11,DCA,29,36.0,2017,1,Normal
UA,11,MSY,76,18.0,2017,1,Normal
UA,11,DEN,30,426.0,2017,1,Delayed
UA,11,FLL,39,106.0,2017,1,Delayed
UA,11,OMA,81,131.0,2017,1,Delayed
UA,11,FLL,39,37.0,2017,1,Normal
UA,11,EWR,38,18.0,2017,1,Normal
UA,11,AUS,7,15.0,2017,1,Normal
UA,11,SAT,98,23.0,2017,1,Normal
UA,11,ORD,83,441.0,2017,1,Delayed
UA,11,SAT,98,226.0,2017,1,Delayed
AA,1,MIA,71,36.0,2017,1,Normal
EV,5,CMH,23,176.0,2017,1,Delayed
EV,5,BTR,14,99.0,2017,1,Delayed
EV,5,PNS,90,78.0,2017,1,Delayed
EV,5,ELP,37,27.0,2017,1,Normal
EV,5,LFT,62,20.0,2017,1,Normal
EV,5,CMH,23,108.0,2017,1,Delayed
EV,5,CRP,25,48.0,2017,1,Delayed
NK,8,SAN,97,115.0,2017,1,Delayed
NK,8,DTW,34,327.0,2017,1,Delayed
EV,5,MLU,73,53.0,2017,1,Delayed
NK,8,LAS,57,75.0,2017,1,Delayed
NK,8,LAS,57,578.0,2017,1,Delayed
EV,5,MOB,74,30.0,2017,1,Normal
EV,5,SHV,104,80.0,2017,1,Delayed
EV,5,LIT,64,64.0,2017,1,Delayed
EV,5,TUL,113,148.0,2017,1,Delayed
EV,5,BHM,9,37.0,2017,1,Normal
EV,5,HSV,49,56.0,2017,1,Delayed
NK,8,FLL,39,26.0,2017,1,Normal
AA,1,MIA,71,76.0,2017,1,Delayed
EV,5,CHS,19,87.0,2017,1,Delayed
EV,5,LFT,62,83.0,2017,1,Normal
EV,5,AMA,3,55.0,2017,1,Normal
EV,5,TUL,113,145.0,2017,1,Delayed
EV,5,MLU,73,28.0,2017,1,Normal
EV,5,LRD,65,74.0,2017,1,Delayed
EV,5,PNS,90,68.0,2017,1,Delayed
EV,5,LBB,59,94.0,2017,1,Delayed
NK,8,LAS,57,45.0,2017,1,Delayed
NK,8,TPA,112,16.0,2017,1,Normal
OO,10,ORD,83,51.0,2017,1,Normal
OO,10,ORD,83,71.0,2017,1,Delayed
OO,10,MSP,75,82.0,2017,1,Delayed
OO,10,COS,24,153.0,2017,1,Delayed
OO,10,ORF,84,87.0,2017,1,Delayed
OO,10,PSP,91,78.0,2017,1,Delayed
OO,10,PSP,91,121.0,2017,1,Delayed
OO,10,LFT,62,1380.0,2017,1,Delayed
OO,10,OKC,80,439.0,2017,1,Delayed
OO,10,BNA,10,143.0,2017,1,Delayed
AA,1,CLT,22,30.0,2017,1,Normal
UA,11,EWR,38,42.0,2017,1,Delayed
UA,11,SFO,102,171.0,2017,1,Delayed
UA,11,EWR,38,38.0,2017,1,Normal
UA,11,LAX,58,48.0,2017,1,Normal
UA,11,SNA,109,43.0,2017,1,Delayed
UA,11,FLL,39,21.0,2017,1,Normal
UA,11,LGA,63,54.0,2017,1,Normal
UA,11,LGA,63,41.0,2017,1,Normal
UA,11,LGA,63,98.0,2017,1,Delayed
UA,11,LGA,63,75.0,2017,1,Delayed
UA,11,BWI,15,40.0,2017,1,Normal
UA,11,LAX,58,148.0,2017,1,Delayed
UA,11,SLC,107,141.0,2017,1,Delayed
UA,11,SFO,102,42.0,2017,1,Normal
UA,11,RSW,96,56.0,2017,1,Normal
UA,11,SNA,109,83.0,2017,1,Delayed
UA,11,SAT,98,42.0,2017,1,Normal
UA,11,SFO,102,217.0,2017,1,Delayed
UA,11,TPA,112,21.0,2017,1,Normal
UA,11,SFO,102,257.0,2017,1,Delayed
UA,11,SAN,97,131.0,2017,1,Delayed
UA,11,SNA,109,35.0,2017,1,Normal
UA,11,LGA,63,113.0,2017,1,Delayed
UA,11,PBI,85,78.0,2017,1,Delayed
UA,11,SFO,102,134.0,2017,1,Delayed
UA,11,EWR,38,256.0,2017,1,Delayed
UA,11,SAT,98,39.0,2017,1,Normal
UA,11,BOS,12,37.0,2017,1,Normal
AA,1,MIA,71,28.0,2017,1,Normal
EV,5,CMH,23,77.0,2017,1,Delayed
EV,5,BTR,14,68.0,2017,1,Delayed
EV,5,GPT,40,45.0,2017,1,Normal
EV,5,JAN,54,73.0,2017,1,Normal
EV,5,PNS,90,175.0,2017,1,Delayed
EV,5,MEM,69,64.0,2017,1,Delayed
EV,5,AEX,1,103.0,2017,1,Delayed
EV,5,CLE,20,18.0,2017,1,Normal
EV,5,CLL,21,28.0,2017,1,Normal
EV,5,ELP,37,28.0,2017,1,Normal
EV,5,CLE,20,222.0,2017,1,Delayed
EV,5,CMH,23,25.0,2017,1,Normal
EV,5,CAE,17,73.0,2017,1,Normal
F9,6,LAS,57,186.0,2017,1,Delayed
F9,6,DEN,30,49.0,2017,1,Normal
DL,4,ATL,6,20.0,2017,1,Normal
DL,4,ATL,6,20.0,2017,1,Normal
AA,1,PHX,88,147.0,2017,1,Delayed
EV,5,BTR,14,38.0,2017,1,Normal
EV,5,MAF,66,33.0,2017,1,Normal
EV,5,LEX,61,157.0,2017,1,Delayed
EV,5,STL,110,106.0,2017,1,Delayed
EV,5,IND,52,21.0,2017,1,Normal
EV,5,PNS,90,102.0,2017,1,Delayed
EV,5,BTR,14,256.0,2017,1,Delayed
EV,5,LBB,59,58.0,2017,1,Delayed
EV,5,TYS,115,143.0,2017,1,Delayed
EV,5,BHM,9,35.0,2017,1,Normal
UA,11,FLL,39,131.0,2017,1,Delayed
UA,11,LAS,57,179.0,2017,1,Delayed
UA,11,MCO,68,45.0,2017,1,Normal
UA,11,MSY,76,88.0,2017,1,Delayed
UA,11,SFO,102,23.0,2017,1,Normal
UA,11,MFE,70,20.0,2017,1,Normal
UA,11,MIA,71,24.0,2017,1,Normal
UA,11,ORD,83,21.0,2017,1,Normal
UA,11,MSY,76,15.0,2017,1,Normal
UA,11,JAX,55,42.0,2017,1,Normal
UA,11,EWR,38,49.0,2017,1,Normal
UA,11,DCA,29,101.0,2017,1,Delayed
EV,5,ICT,51,32.0,2017,1,Normal
EV,5,STL,110,34.0,2017,1,Normal
EV,5,PNS,90,194.0,2017,1,Delayed
EV,5,BTR,14,105.0,2017,1,Delayed
UA,11,MEM,69,64.0,2017,1,Delayed
UA,11,IAD,50,42.0,2017,1,Normal
UA,11,FLL,39,120.0,2017,1,Delayed
UA,11,MIA,71,27.0,2017,1,Normal
UA,11,LAS,57,82.0,2017,1,Delayed
UA,11,MCO,68,88.0,2017,1,Delayed
UA,11,SFO,102,123.0,2017,1,Delayed
UA,11,MSY,76,143.0,2017,1,Delayed
UA,11,SFO,102,32.0,2017,1,Normal
UA,11,IAD,50,120.0,2017,1,Delayed
UA,11,EWR,38,50.0,2017,1,Delayed
UA,11,MSY,76,216.0,2017,1,Delayed
UA,11,TPA,112,29.0,2017,1,Normal
UA,11,DFW,31,56.0,2017,1,Delayed
UA,11,DEN,30,183.0,2017,1,Delayed
UA,11,SAN,97,28.0,2017,1,Normal
UA,11,LGA,63,124.0,2017,1,Delayed
UA,11,ORD,83,61.0,2017,1,Delayed
UA,11,LGA,63,48.0,2017,1,Delayed
UA,11,LGA,63,154.0,2017,1,Delayed
UA,11,SFO,102,75.0,2017,1,Delayed
UA,11,RSW,96,132.0,2017,1,Delayed
UA,11,SNA,109,55.0,2017,1,Delayed
UA,11,DEN,30,83.0,2017,1,Delayed
UA,11,LGA,63,121.0,2017,1,Normal
UA,11,AUS,7,39.0,2017,1,Delayed
UA,11,SAT,98,57.0,2017,1,Normal
UA,11,SEA,101,104.0,2017,1,Delayed
UA,11,LGA,63,68.0,2017,1,Normal
UA,11,SFO,102,71.0,2017,1,Delayed
UA,11,PDX,86,257.0,2017,1,Delayed
UA,11,LAS,57,157.0,2017,1,Delayed
UA,11,DCA,29,17.0,2017,1,Normal
UA,11,ORD,83,186.0,2017,1,Delayed
UA,11,SAT,98,69.0,2017,1,Delayed
AA,1,DFW,31,42.0,2017,1,Delayed
OO,10,ORD,83,54.0,2017,1,Delayed
OO,10,ORD,83,193.0,2017,1,Delayed
OO,10,SLC,107,51.0,2017,1,Delayed
OO,10,ASE,5,178.0,2017,1,Delayed
OO,10,TUS,114,97.0,2017,1,Delayed
OO,10,CVG,27,145.0,2017,1,Delayed
OO,10,ASE,5,85.0,2017,1,Delayed
OO,10,DTW,34,138.0,2017,1,Delayed
OO,10,OKC,80,183.0,2017,1,Delayed
AA,1,CLT,22,58.0,2017,1,Delayed
AA,1,DFW,31,22.0,2017,1,Normal
DL,4,ATL,6,32.0,2017,1,Normal
EV,5,CLE,20,47.0,2017,1,Normal
EV,5,OMA,81,48.0,2017,1,Delayed
EV,5,JAN,54,71.0,2017,1,Delayed
EV,5,PNS,90,130.0,2017,1,Delayed
EV,5,MAF,66,55.0,2017,1,Normal
EV,5,BHM,9,123.0,2017,1,Delayed
EV,5,MFE,70,38.0,2017,1,Delayed
EV,5,LIT,64,49.0,2017,1,Delayed
EV,5,MOB,74,78.0,2017,1,Delayed
EV,5,MAF,66,82.0,2017,1,Delayed
NK,8,BWI,15,30.0,2017,1,Normal
NK,8,DTW,34,56.0,2017,1,Delayed
NK,8,DEN,30,49.0,2017,1,Delayed
AA,1,MIA,71,229.0,2017,1,Delayed
EV,5,AEX,1,50.0,2017,1,Normal
EV,5,HSV,49,46.0,2017,1,Delayed
EV,5,JAN,54,34.0,2017,1,Normal
EV,5,LBB,59,76.0,2017,1,Delayed
EV,5,HSV,49,16.0,2017,1,Normal
NK,8,LAS,57,49.0,2017,1,Delayed
EV,5,SHV,104,126.0,2017,1,Delayed
EV,5,SAV,99,183.0,2017,1,Delayed
EV,5,HOB,47,68.0,2017,1,Delayed
EV,5,SHV,104,847.0,2017,1,Delayed
EV,5,BRO,13,48.0,2017,1,Delayed
EV,5,LCH,60,156.0,2017,1,Delayed
NK,8,SAN,97,29.0,2017,1,Normal
EV,5,GPT,40,30.0,2017,1,Normal
EV,5,MLU,73,18.0,2017,1,Normal
EV,5,AMA,3,210.0,2017,1,Delayed
NK,8,LAS,57,89.0,2017,1,Delayed
NK,8,LAX,58,38.0,2017,1,Normal
NK,8,LAX,58,16.0,2017,1,Normal
NK,8,ATL,6,43.0,2017,1,Delayed
OO,10,ORD,83,33.0,2017,1,Normal
OO,10,ORD,83,198.0,2017,1,Delayed
OO,10,SLC,107,288.0,2017,1,Delayed
AA,1,MIA,71,268.0,2017,1,Delayed
EV,5,BTR,14,39.0,2017,1,Delayed
EV,5,JAN,54,99.0,2017,1,Delayed
EV,5,VPS,116,65.0,2017,1,Delayed
EV,5,MOB,74,76.0,2017,1,Delayed
EV,5,PNS,90,43.0,2017,1,Delayed
EV,5,LIT,64,15.0,2017,1,Normal
EV,5,LFT,62,246.0,2017,1,Delayed
EV,5,CLL,21,78.0,2017,1,Delayed
F9,6,LAS,57,183.0,2017,1,Delayed
AA,1,DFW,31,253.0,2017,1,Delayed
EV,5,MAF,66,251.0,2017,1,Delayed
EV,5,CRW,26,56.0,2017,1,Delayed
EV,5,CLE,20,55.0,2017,1,Delayed
EV,5,BNA,10,58.0,2017,1,Delayed
EV,5,GRK,41,68.0,2017,1,Delayed
EV,5,TUS,114,36.0,2017,1,Normal
EV,5,SHV,104,198.0,2017,1,Delayed
EV,5,ECP,35,80.0,2017,1,Delayed
EV,5,LCH,60,61.0,2017,1,Delayed
OO,10,COS,24,162.0,2017,1,Delayed
OO,10,ORF,84,71.0,2017,1,Delayed
OO,10,TUS,114,74.0,2017,1,Delayed
EV,5,DSM,33,76.0,2017,1,Delayed
EV,5,TYS,115,86.0,2017,1,Delayed
EV,5,BRO,13,163.0,2017,1,Delayed
DL,4,MSP,75,1063.0,2017,1,Delayed
OO,10,PSP,91,123.0,2017,1,Delayed
OO,10,COS,24,333.0,2017,1,Delayed
OO,10,ABQ,0,82.0,2017,1,Delayed
OO,10,ASE,5,239.0,2017,1,Delayed
UA,11,PHX,88,37.0,2017,1,Normal
UA,11,LAX,58,29.0,2017,1,Normal
UA,11,MIA,71,62.0,2017,1,Delayed
UA,11,LAS,57,562.0,2017,1,Delayed
UA,11,ORD,83,356.0,2017,1,Delayed
UA,11,SAT,98,37.0,2017,1,Normal
UA,11,EWR,38,127.0,2017,1,Delayed
UA,11,EWR,38,108.0,2017,1,Delayed
UA,11,DEN,30,367.0,2017,1,Delayed
UA,11,EWR,38,103.0,2017,1,Delayed
UA,11,LAX,58,50.0,2017,1,Delayed
UA,11,PHX,88,68.0,2017,1,Delayed
UA,11,EWR,38,75.0,2017,1,Delayed
UA,11,SFO,102,26.0,2017,1,Normal
UA,11,SAN,97,61.0,2017,1,Normal
UA,11,SAT,98,594.0,2017,1,Delayed
UA,11,ORD,83,187.0,2017,1,Delayed
UA,11,MIA,71,33.0,2017,1,Normal
UA,11,LAX,58,34.0,2017,1,Normal
UA,11,LAX,58,26.0,2017,1,Normal
UA,11,SMF,108,83.0,2017,1,Delayed
UA,11,AUS,7,36.0,2017,1,Normal
UA,11,LAX,58,30.0,2017,1,Normal
UA,11,LGA,63,33.0,2017,1,Normal
UA,11,LGA,63,47.0,2017,1,Delayed
UA,11,SLC,107,175.0,2017,1,Delayed
UA,11,LAS,57,180.0,2017,1,Delayed
UA,11,SAT,98,311.0,2017,1,Delayed
UA,11,SEA,101,478.0,2017,1,Delayed
UA,11,SEA,101,182.0,2017,1,Delayed
UA,11,SFO,102,61.0,2017,1,Delayed
UA,11,SFO,102,110.0,2017,1,Delayed
